id,category,title,body,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,address,cityname,state,latitude,longitude,source,time
5653583206,housing/rent/apartment,Studio apartment 60 S. Munn Ave,"This unit is located at 60 S. Munn Ave, East Orange, 07018, NJMonthly rental rates range from $1225 - $1800We have studio - 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1225,"$1,225 ",Monthly,360,60 S Munn Avenue,East Orange,NJ,40.7647,-74.2119,RentLingo,1576323293
5668610881,housing/rent/apartment,Three BR 1007 N Carolina Avenue,"This unit is located at 1007 N Carolina Avenue, Midlothian, 76065, TXMonthly rental rates range from $1549We have 3 beds units available for rent Apartment features include:-- Garage - Attached- carpeting- electric range- tile floors",,2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1549,"$1,549 ",Monthly,1329,1007 N Carolina Ave,Midlothian,TX,32.4797,-96.9807,RentLingo,1577358366
5509122779,housing/rent/apartment,One BR Apartment - Welcome home to a lovely rural setting.,"Square footage: 700 square feet, unit number: C204. Snug in the middle of the fabulous Puget Sound Area! With Mt. Rainier as an exhilarating back drop and our natural wooded, hilly landscape, Kently Pointe truly inspires relaxation and comfort. Here you'll feel a world apart. Nestled within a peaceful residential neighborhood, overlooking Kent valley, you are still only 2 minutes from Interstate 5 and 167, centrally located within easy access to everything. Location, convenience, comfort, style, and service it's all Pointe. or stop by today. Our friendly staff will service! This community does not accept portable screening criteria. On-line Resident Portal, Management office onsite, On-Site Maintenance, Business facility, Courtesy Patrol, Club house, Assigned Sheltered parking Fitness facilities, Dog Park, Children's play area, Pool, Spa Basketball, BBQ/Picnic Area, Door to Door Refuse and Recycling Service, Ceiling Fan, Fireplace, Soaring ceilings, Walk-in Closets, Patio/Balcony, Refrigerator","Basketball,Cable or Satellite,Clubhouse,Fireplace,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Washer Dryer",1.0,1.0,USD,No,Yes,"Cats,Dogs",1463,"$1,463 ",Monthly,700,,Kent,WA,47.3907,-122.2626,RentDigs.com,1568774558
5668637901,housing/rent/apartment,One BR 305 N. 6th Street,"This unit is located at 305 N. sixth Street, Cheney, 99004, WAMonthly rental rates range from $825We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,,825,$825 ,Monthly,600,305 N 6th St,Cheney,WA,47.4394,-117.6274,RentLingo,1577360188
5668632820,housing/rent/apartment,Two BR 1520 California Ave SW,"This unit is located at 1520 California Ave SW, Seattle, 98116, WAMonthly rental rates range from $2195We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",2195,"$2,195 ",Monthly,894,1520 California Avenue SW,Seattle,WA,47.616,-122.3275,RentLingo,1577359866
5668626780,housing/rent/apartment,Four BR 1532 E Young St Wilmington,"This unit is located at 1532 E Young St Wilmington, Los Angeles, 90744, CAMonthly rental rates range from $4000We have 4 beds units available for rent","Dishwasher,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",4000,"$4,000 ",Monthly,1932,1532 E Young St Wilmington,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577359403
5508781287,housing/rent/apartment,"One BR Apartment - Camden College Park features townhomes, studio.","Square footage: 719 sq-ft, unit number: 3071. One, and two beds apartment homes in College Park, MD, only minutes from the University of Maryland. Whether you re traveling to DC, Silver Spring, Fort Meade, or Baltimore, our convenient access to Interstate 95 and Interstate 495 will make your commute a breeze. our available apartments! Enjoy the many money-saving perks that Camden College Park has to offer that are also designed to give you more free time to do what you love! Finally drop that costly gymnasium membership when you use our twenty-four hour fitness facilities complete with free weights, cardio equipment and more. We recommend Treadwall, a rotating climbing wall for the ultimate upper body challenge! Visit the professional center with free Wi-Fi when you need to get work done from home or study for a big test. Need a peaceful space for a meeting We've got you covered in our conference room.","Fireplace,Gym,Internet Access,Parking,Pool,Washer Dryer",1.0,1.0,USD,No,Thumbnail,,1499,"$1,499 ",Monthly,719,,College Park,MD,38.9986,-76.9273,RentDigs.com,1568752073
5509238856,housing/rent/apartment,Princeton - come and see this one. Pet OK!,"As 1 of the most luxurious communities in Princeton, The Junction offers beautiful one-, two-, and 3 beds apartments near a variety of shops, restaurants, and entertainment. With easy access to public transportation and major freeways, you are always minutes away from the greatest attractions and recreation in Princeton. During your lunch hour, you can stop by Aurelios Cocina Latina for authentic Mexican cuisine. Cross Culture is a fantastic location if you are looking for traditional Indian dishes. Agricola Eatery is an American-style, fine-dining restaurant where you can take family and friends for special occasions. Within minutes of The Junction, residents enjoy spending Art University. You can also visit the Princeton Garden Theatre on warm summer nights. Bonkerz, an arcade with laser tag, is also a near-by from The Junction. Conveniently located off 1, Quaker Bridge Mall. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults.",Parking,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1976,"$1,976 ",Monthly,752,,Princeton,NJ,40.3663,-74.6688,RentDigs.com,1568780444
5664573308,housing/rent/apartment,One BR 1300 Northeast 3rd Street,"This unit is located at 1300 Northeast third Street, Fort Lauderdale, 33301, FLMonthly rental rates range from $1250We have 1 beds units available for rent Apartment available amenities:-- Public Transportation- Central A / C- Living Room- Refrigerator- Pool- Range / Oven- Freezer- On-Site Laundry","Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,,1250,"$1,250 ",Monthly,800,1300 Northeast 3rd St,Fort Lauderdale,FL,26.1343,-80.233,RentLingo,1577015205
5668633557,housing/rent/apartment,Two BR Bell Manor 4004 Bell Ave.,"This unit is located at Bell Manor 4004 Bell Ave., Yakima, 98908, WAMonthly rental rates range from $875We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,,875,$875 ,Monthly,825,Bell Manor 4004 Bell Avenue,Yakima,WA,46.599,-120.5572,RentLingo,1577359917
5509133583,housing/rent/apartment,Available for Move In 2019.,"AWESOME LOCATION! Walk to downtown in minutes - church, restaurants, city market. Well maintained and clean. Hardwood flooring throughout. Original woodwork and many unique original features including ornamental fireplace. Large bright windows in both bedrooms and living room. Large kitchen with gas stove and finished wood cabinets. The bathroom offers a full size bathroom,-tub! New up-to-date electrical with low cost CFL lighting. Wonderful front porch and on-site laundry for your convenience. Tenant is responsible for: Natural gas heat, electric, cable and water/sewer. Sorry NO DOGS, cats negotiable. NO SMOKING. four-plex apartment house in downtown Burlington. Fantastic location. on-site laundry. Tenants responsible for: Gas Heat, Electric, Cable, Water/Sewer and Rental Registration $100/year. Average gas $85 per month Sorry NO DOGS, cats negotiable. NO SMOKING.","Cable or Satellite,Fireplace,Patio/Deck,Wood Floors",1.0,2.0,USD,No,Thumbnail,,1550,"$1,550 ",Monthly,1100,,Burlington,VT,44.4872,-73.2278,RentDigs.com,1568775163
5668631808,housing/rent/apartment,One BR 9009 NORTH FM 620,"This unit is located at 9009 NORTH FM 620, Austin, 78726, TXMonthly rental rates range from $1090 - $2220We have one - four beds units available for rent","Dishwasher,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,1090,"$1,090 ",Monthly,711,9009 North Fm 620,Austin,TX,30.3054,-97.7497,RentLingo,1577359779
5668615506,housing/rent/apartment,One BR 5030 Se Stephens St,"This unit is located at 5030 Se Stephens St, Portland, 97215, ORMonthly rental rates range from $1450 - $2150We have one - two beds units available for rent Apartment features include:-- Refrigerator- Garbage Disposal- In-Unit Laundry- Sheltered parking- Dishwasher- Hardwood flooring- Balcony, Deck, Patio- Public Transportation","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1450,"$1,450 ",Monthly,510,5030 SE Stephens St,Portland,OR,45.5091,-122.6449,RentLingo,1577358681
5664579104,housing/rent/apartment,One BR Lasalle Ave & S 11th St,"This unit is located at Lasalle Ave & S 11th St, Minneapolis, 55403, MNMonthly rental rates range from $1500 - $1900We have one - two beds units available for rent Apartment available amenities:-- Heat Included- Surface Parking- Dishwasher- Fitness facilities- Air conditioner- Balcony, Deck, Patio- Storage- Controlled Access","Basketball,Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1500,"$1,500 ",Monthly,750,,Minneapolis,MN,44.9855,-93.3023,RentLingo,1577015712
5664583561,housing/rent/apartment,Four BR 216 Deer Track Run,"This unit is located at 216 Deer Track Run, Lexington, 29073, SCMonthly rental rates range from $1695We have 4 beds units available for rent",,2.5,4.0,USD,No,Thumbnail,"Cats,Dogs",1695,"$1,695 ",Monthly,2158,216 Deer Track Run,Lexington,SC,33.9531,-81.2381,RentLingo,1577016108
5659899184,housing/rent/apartment,One BR Jasmine Ln.,"This unit is located at Jasmine Ln., La Puente, 91744, CAMonthly rental rates range from $900We have 1 beds units available for rent Apartment features include:-- Furnished- Pool",Pool,1.0,1.0,USD,No,Thumbnail,,900,$900 ,Monthly,250,,La Puente,CA,34.0291,-117.9457,RentLingo,1576666494
5659919239,housing/rent/apartment,Two BR 4900 Claycut Rd. #7A,"This unit is located at 4900 Claycut Rd. #7A, Baton Rouge, 70806, LAMonthly rental rates range from $1000We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,,1000,"$1,000 ",Monthly,1100,4900 Claycut Road #7a,Baton Rouge,LA,30.4415,-91.1012,RentLingo,1576667842
5668629747,housing/rent/apartment,Studio apartment 326 S Flores St,"This unit is located at 326 S Flores St, San Antonio, 78204, TXMonthly rental rates range from $1250 - $2125We have studio - 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1250,"$1,250 ",Monthly,552,326 S Flores St,San Antonio,TX,29.4624,-98.5253,RentLingo,1577359643
5508768489,housing/rent/apartment,These new and unique luxurious apartments are HIPSTORIC. Pet OK!,"Blending traditional architecture with contemporary interiors, they put the ""NOW"" in ""THEN"". intersection of Charlestown and Boston, Gatehouse 75 puts you squarely on the edge of everywhere. With a Walkscore of 87% it's truly a walker's paradise. PUTTING THE NOW IN THEN Get ready to at Gatehouse 75 and experience all that this new community has to offer. Located just over the bridge from Boston, Gatehouse 75 embodies all of the charm and rich history of Charlestown, while exuding a chic and contemporary feel with its state of the art design and luxurious finishes. Enjoy the convenience of living in the heart of Charlestown, where you re just steps away from some of the best shopping, dining, and nightlife. Unwind on the spacious 2, 000 S. F. rooftop deck and take in the breathtaking views of the Boston skyline, Zakim Bridge and Bunker Hill monument. Gatehouse 75 is where the best in urban living meets the neighborhood feel, and you re always on the edge of everywhere.",Patio/Deck,2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",3796,"$3,796 ",Monthly,1128,,Charlestown,MA,42.3362,-71.1037,RentDigs.com,1568751124
5509236327,housing/rent/apartment,This Apartment is a must see!,"Price from: 1060. Woodcliff Estates offers stunning apartment homes in a premier location in East Hartford, Connecticut, just west of Downtown. Experience rich. Hills, fine dining, and entertainment, all just minutes away! With easy access to Interstate 84, your commute will be a breeze. If you re looking for comfortable and carefree living, you re going to love calling Woodcliff Estates your home. You'll be impressed with our welcoming floor plans and expert craftsmanship. Our elegantly designed 1 and 2 beds apartments are brimming with the amenities you deserve. Lush carpeting, walk-in closets, overhead fans, and picture windows are just a few of the features included in every 1 of our homes. Our custom-quality apartment homes are sure to enhance your life. Our pets allowed community offers recreation that is 2nd-to-none in a beautiful park-like setting. Complete with 2 tennis courts, a sand volleyball, and a fitness facilities, you will enjoy an active Estates.","Clubhouse,Fireplace,Gym,Pool,TV,Tennis",1.0,1.0,USD,No,Thumbnail,,1060,"$1,060 ",Monthly,740,,East Hartford,CT,41.7588,-72.6148,RentDigs.com,1568780366
5664581604,housing/rent/apartment,Two BR 110 S 12th St,"This unit is located at 110 S 12th St, Pittsburgh, 15203, PAMonthly rental rates range from $900We have 2 beds units available for rent",Refrigerator,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",900,$900 ,Monthly,1000,110 S 12th St,Pittsburgh,PA,40.4448,-79.9725,RentLingo,1577015932
5668621478,housing/rent/apartment,Two BR 519 E Green,"This unit is located at 519 E Green, Champaign, 61820, ILMonthly rental rates range from $1960 - $3075We have two - three beds units available for rent Apartment features include:-- Water Included- Fitness facilities- Heat Included- Internet Included- Furnished- In-Unit Laundry- Dishwasher- Sheltered parking","Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Refrigerator",2.0,2.0,USD,No,Thumbnail,,1960,"$1,960 ",Monthly,774,519 E Green,Champaign,IL,40.1145,-88.2723,RentLingo,1577359062
5668636523,housing/rent/apartment,One BR 929 Tamarack Lane,"This unit is located at 929 Tamarack Lane, Sunnyvale, 94086, CAMonthly rental rates range from $2100We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,,2100,"$2,100 ",Monthly,700,929 Tamarack Ln,Sunnyvale,CA,37.3695,-122.0241,RentLingo,1577360116
5508832745,housing/rent/apartment,One BR Apartment - Choose from a spacious studio.,"One or two beds floorplan Manor Apartments. Uniquely designed with the amenities that you deserve, our apartment amenities are 2nd to none. A high-end kitchen, private balcony or patio, central air and heating, and a fireplace are just a few of the standard features included in each apartment home. Marlon Manor Apartments is a diverse and vibrant community with great activities and spectacular amenities which include mature landscaping, beautiful pool, and a soothing spa/hot bath-tub. Some of our other great amenities include a state-of-the-art fitness facilities, gated garage parking, and an onsite clothes care facility. So whether you are relaxing with a book by the pool, or working up a fitness facilities, Marlon Manor Apartments is a great to.","AC,Cable or Satellite,Dishwasher,Elevator,Fireplace,Gated,Gym,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Wood Floors",1.0,1.0,USD,No,Thumbnail,Cats,2135,"$2,135 ",Monthly,725,,Los Angeles,CA,34.1056,-118.3668,RentDigs.com,1568755968
5668609249,housing/rent/apartment,One BR 3660 Richmond Ave,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.36Sixty is a mid-size community offering 296 units in a busy but safe urban environment. The building and landscaping are well maintained. 1 would not realize the gem this diamond in the rough really is when they 1st see the property. The paint is fresh but the building is rather nondescript with a cream or light beige concrete state of the art style exterior until you see the entrance. The entrance part of the building is a bright orange with huge plate glass windows that harmonize the state of the art theme. The complex is geared toward the young professional crowd with tons of activities without excessive noise and commotion. The units offer tons of storage and have ample parking, which is hard to find in an urban setting.","Parking,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1166,"$1,166 ",Monthly,752,3660 Richmond Avenue,Houston,TX,29.7714,-95.4343,RentLingo,1577358257
5668610963,housing/rent/apartment,Three BR 13435 Rampchester Lane,"This unit is located at 13435 Rampchester Lane, Houston, 77015, TXMonthly rental rates range from $1299We have 3 beds units available for rent Apartment features include:-- Garage - Attached- Fireplace- Garbage Disposal- Dishwasher- Central A / C- Overhead fans- Hardwood flooring- Refrigerator","Dishwasher,Fireplace,Garbage Disposal,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1299,"$1,299 ",Monthly,1520,13435 Rampchester Ln,Houston,TX,29.7714,-95.4343,RentLingo,1577358378
5668636823,housing/rent/apartment,Two BR 1221 Sanpat Lane,"This unit is located at 1221 Sanpat Lane, Carbondale, 62902, ILMonthly rental rates range from $775We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",775,$775 ,Monthly,950,1221 Sanpat Ln,Carbondale,IL,37.7262,-89.2229,RentLingo,1577360135
5668620305,housing/rent/apartment,"Three BR 3535 East 10th Street, ,","This unit is located at 3535 East 10th Street, ,, Greenville, 27858, NCMonthly rental rates range from $1515 - $1940We have three - four beds units available for rent Apartment features include:-- Student",,3.0,3.0,USD,No,Thumbnail,Cats,1515,"$1,515 ",Monthly,1170,3535 East 10th St,Greenville,NC,35.6066,-77.3928,RentLingo,1577358990
5668623468,housing/rent/apartment,One BR 13000 Vista Del Norte,"This unit is located at 13000 Vista Del Norte, San Antonio, 78216, TXMonthly rental rates range from $834 - $1637We have one - three beds units available for rent Apartment features include:-- Dishwasher- On-Site Laundry- Fitness facilities- Furnished",Dishwasher,1.0,1.0,USD,No,Thumbnail,,834,$834 ,Monthly,550,13000 Vista Del Norte,San Antonio,TX,29.4624,-98.5253,RentLingo,1577359178
5668618462,housing/rent/apartment,Studio apartment 320 Alabama Street,"This unit is located at 320 Alabama Street, Lafayette, 47901, LAMonthly rental rates range from $725 - $750We have studio - 1 beds units available for rent Apartment features include:-- Range / Oven- Off-Street parking- Refrigerator- Near Campus- Wooden floors- Pet Friendly Community- Pantry- Porch","Parking,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",725,$725 ,Monthly,420,320 Alabama St,Lafayette,LA,30.2091,-92.0348,RentLingo,1577358859
5668635717,housing/rent/apartment,One BR 212 Brady St Parker,"This unit is located at 212 Brady St Parker, Davenport, 52801, IAMonthly rental rates range from $1550 - $1875We have one - two beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1550,"$1,550 ",Monthly,886,212 Brady St Parker,Davenport,IA,41.5486,-90.5922,RentLingo,1577360060
5509168556,housing/rent/apartment,"1,217 sq. ft. Apartment - ready to move in.","three beds two baths with laundry hookups in City of Stonecrest along Interstate 20 East Corridor! Windward Forest provides fantastic accessibility from Downtown Atlanta to Conyers and everything in between. The immediate area is home to major employers, including the 1. 3 million foot and DeKalb addition to a long list of shopping venues, the neighborhood offers plenty of quality dining and entertainment options. With 4 floor plans to choose from, one, two, 3 and 4 beds, Windward Forest is sure to meet your needs whether you re a student, working professional, active adult or a family. Windward Forest highlights include: - Total Electric, - Full-size laundry hookups in 2, 3 and four beds units, - Private Protected patio or Balcony, - Pet Friendly, - Swimming Pool, - Picnic area with grill, - Children's playground, - Clothes Care Center, - Dedicated dog areas with clean-up stations Cats allowed, Small breed dogs accepted.","Patio/Deck,Playground,Pool,Washer Dryer",2.0,3.0,USD,No,No,"Cats,Dogs",1115,"$1,115 ",Monthly,1217,,Lithonia,GA,33.7289,-84.1257,RentDigs.com,1568777488
5668617672,housing/rent/apartment,One BR 1100 Langwick Dr,"This unit is located at 1100 Langwick Dr, Houston, 77060, TXMonthly rental rates range from $675 - $885We have one - two beds units available for rent Apartment features include:-- Refrigerator- On Bus Line- Garbage Disposal- Surface Parking- Den- In-Unit Laundry- Controlled Access- Balcony, Deck, Patio","Cable or Satellite,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",675,$675 ,Monthly,718,1100 Langwick Drive,Houston,TX,29.7714,-95.4343,RentLingo,1577358806
5668620784,housing/rent/apartment,One BR 8033 South Padre Island Dr,"This unit is located at 8033 South Padre Island Dr, Corpus Christi, 78412, TXMonthly rental rates range from $740 - $1005We have one - two beds units available for rent Apartment features include:-- Dishwasher- Pool- Laundry hookups- Refrigerator- Storage- Air conditioner- On-Site Laundry- Balcony, Deck, Patio","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",740,$740 ,Monthly,468,8033 South Padre Island Drive,Corpus Christi,TX,27.7332,-97.4058,RentLingo,1577359020
5668628843,housing/rent/apartment,One BR Lake Pointe Apartments 3413 53rd Ave N,"This unit is located at Lake Pointe Apartments 3413 53rd Ave N, Brooklyn Center, 55429, MNMonthly rental rates range from $969We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",969,$969 ,Monthly,750,Lake Pointe Apartments 3413 53rd Avenue N,Brooklyn Center,MN,45.0684,-93.3317,RentLingo,1577359573
5668609499,housing/rent/apartment,One BR 8630 Easton Commons Drive,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Coventry Square Apartments exteriors are in decent condition and the same can be said about the landscaping. There are some basic amenities like a swimming pool, fitness room, and business facility, but nothing particularly special. The appliances are average and the bathrooms are a little cramped. There’s a walk-in closet in the master bedroom and the patio is on the spacious side. All units come with a washer-dryer.","Pool,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",714,$714 ,Monthly,651,8630 Easton Commons Dr,Houston,TX,29.7714,-95.4343,RentLingo,1577358272
5668632432,housing/rent/apartment,One BR 421 WEST 3rd STREET,"This unit is located at 421 WEST third STREET, Austin, 78701, TXMonthly rental rates range from $1982 - $2916We have one - two beds units available for rent","Parking,Patio/Deck,Pool,Refrigerator,Storage,TV,Washer Dryer",1.0,1.0,USD,No,Thumbnail,,1982,"$1,982 ",Monthly,775,421 West 3rd St,Austin,TX,30.3054,-97.7497,RentLingo,1577359834
5664576170,housing/rent/apartment,Three BR 3403 Pondridge Court,"This unit is located at 3403 Pondridge Court, Charlotte, 28269, NCMonthly rental rates range from $1499We have 3 beds units available for rent",,2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1499,"$1,499 ",Monthly,1918,3403 Pondridge CT,Charlotte,NC,35.2016,-80.8124,RentLingo,1577015448
5664571472,housing/rent/apartment,Two BR 3346 3350 Gillham Road,"This unit is located at 3346 3350 Gillham Road, Kansas City, 64109, MOMonthly rental rates range from $1150We have 2 beds units available for rent Apartment available amenities:-- Balcony, Deck, Patio- Dishwasher- Dedicated dining area room- Storage- On-Site Laundry- Microwave- A/c- Hardwood flooring","Dishwasher,Parking,Patio/Deck,Storage",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1150,"$1,150 ",Monthly,685,3346 3350 Gillham Rd,Kansas City,MO,39.0744,-94.5521,RentLingo,1577015091
5508851791,housing/rent/apartment,"Spacious One BR, One BA","Square footage: 720 sq-ft, unit number: 398. Seize your chance to live in 1 of the premier apartment communities in Reno, NV. Picture coming home every day to the warm embrace of meticulous landscaping, comfortable homes, and thoughtful amenities tailored to enhance your life. Located in Huffaker Park, Reno, with easy access to 395 and Interstate 580, Blossom is just minutes away from Microsoft Inc. as well as all of the shopping, dining, and entertainment that nearby Sparks has to offer. Blossom provides its residents a wide selection of unique one, 2 or 3 beds apartment homes that feature exclusive community and household amenities like 4 pools and 2 jacuzzis, basketball, tennis and racquetball courts, and a tot lot. Come wiggle your toes in 1 of our picturesque pools, stroll through our ok for pets community with your favorite furry companion, or have a day out on the town in nearby Sparks.","Basketball,Tennis",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1084,"$1,084 ",Monthly,720,,Reno,NV,39.3905,-119.8071,RentDigs.com,1568757153
5668635891,housing/rent/apartment,One BR 1623 Park Avenue,"This unit is located at 1623 Park Avenue, Baltimore, 21217, MDMonthly rental rates range from $998We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,,998,$998 ,Monthly,730,1623 Park Ave,Baltimore,MD,39.3191,-76.6126,RentLingo,1577360072
5509055419,housing/rent/apartment,Convenient location Two BR Two BA for rent,"Built in 2000, Shadow Creek high-end apartment Homes is 1 of the finest communities in the area. Complete with a limited-entry access gate, the grounds are impeccably maintained. With our clean state of the art architecture, quality finishes, flexible floorplan options, and list of special amenities, you simply won t find a better to live in Lufkin, Texas. Our community offers 2 resort-style swimming pools, a twenty-four hour health and fitness facilities, a car care center, as well as twenty-four hour emergency maintenance, curbside valet, garbage collection, and many other unique concierge services. Resident satisfaction is our top Creek high-end apartment Homes. We do our best to make your life a little easier by offering simple to use on-line services that are quick, reliable, and secure. From paying your rent on-line to making a maintenance request, our on-line resident portal helps to make your monthly routine simple. Location, community, quality living. it starts here. today!",Gym,2.0,2.0,USD,No,Yes,"Cats,Dogs",1010,"$1,010 ",Monthly,1040,,Lufkin,TX,31.2859,-94.808,RentDigs.com,1568770691
5659899366,housing/rent/apartment,Four BR 245 W Norwich Ave,"This unit is located at 245 W Norwich Ave, Columbus, 43201, OHMonthly rental rates range from $1920We have 4 beds units available for rent Apartment features include:-- Central A / C- On-Site Laundry- Student- Off-Onstreet parking- Dishwasher- Near Campus","Dishwasher,Parking",2.0,4.0,USD,No,Thumbnail,,1920,"$1,920 ",Monthly,1200,245 W Norwich Avenue,Columbus,OH,39.9974,-82.9829,RentLingo,1576666505
5509194939,housing/rent/apartment,"Odenton, prime location Two BR, Apartment","Square footage: 1077 sq. feet, unit number: 124. FLATS170 effortlessly combines exquisitely designed amenities and the finest quality apartments in the area. Whether you re up for enjoying some of the local shopping and dining options, lounging in your own space or taking advantage of the five-star amenities, FLATS170 s central Odenton location puts everything you want close to home. BBQ/Picnic Area, Bike Storage Areas and Self-Serve Bike Repair Shop, Cinema-Quality Movie Theater, Close to the Marc Just Under a Mile, Club house, Controlled Access/Gated, Court yard, Sheltered parking, Dog Park and Pet Spa, Elevator, E-Lounge and Business facility with Conference Room, Free Weights, Green Building, Grilling Stations Throughout the Community, Group Exercise, Broadband internet, Kickboxing & Cross Fit Studio, On-Site Maintenance, Management office onsite, Outdoor Pool, Package Receiving, Pocket Parks Exercise Trails and Serene Green Spaces Resort-Style Lounge, State-Of-The-Art Fitness facilities with Yoga Room","AC,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Gym,Internet Access,Parking,Pool,Refrigerator,Storage,Washer Dryer",2.0,2.0,USD,No,Yes,"Cats,Dogs",1910,"$1,910 ",Monthly,1077,,Odenton,MD,39.0747,-76.7017,RentDigs.com,1568778768
5668626541,housing/rent/apartment,Two BR 1700 Bassett Street,"This unit is located at 1700 Bassett Street, Denver, 80202, COMonthly rental rates range from $3150We have 2 beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",2.0,2.0,USD,No,Thumbnail,,3150,"$3,150 ",Monthly,1300,1700 Bassett St,Denver,CO,39.7566,-105.0033,RentLingo,1577359381
5668627277,housing/rent/apartment,Two BR 6343 N Wayne Ave,"This unit is located at 6343 N Wayne Ave, Chicago, 60660, ILMonthly rental rates range from $1600We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1600,"$1,600 ",Monthly,1400,6343 N Wayne Avenue,Chicago,IL,41.8625,-87.6825,RentLingo,1577359446
5509157174,housing/rent/apartment,"Great Central Location Two BR, Two BA","Square footage: 956 sq. feet, unit number: N-103HC. Imagine a state of the art metamorphosis! now offering the brand new apartment home you have been looking for! Nestled in Maple Valley, conveniently located close to shops and restaurants, and within the excellent Tahoma School district, Apartment Homes offers the lifestyle you have been looking for. Featuring abundant amenities, like 24hr fitness room, seasonal spa and pool, lavish club house along with state of the art finishes inside your new home, everything is fresh and ! One, 2 and 3 Beds apartments are available with all the state of the art conveniences you deserve. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Gas. Additional Charges: Renter's insurance required. Pet restrictions: Aggressive breeds, under six months old, 45 lbs, Pit Bull, Rottweiler, German Shepherd, Husky, Malamute, Doberman, Chowchow.","Clubhouse,Gym,Parking,Pool,Storage",2.0,2.0,USD,No,Yes,,1915,"$1,915 ",Monthly,956,,Maple Valley,WA,47.3949,-122.0287,RentDigs.com,1568776871
5664573202,housing/rent/apartment,Three BR 87 Princeton Drive,"This unit is located at 87 Princeton Drive, Dallas, 30157, GAMonthly rental rates range from $1375We have 3 beds units available for rent Apartment available amenities:-- carpeting- Fireplace- Microwave- Overhead fans- Balcony, Deck, Patio- Refrigerator- Dishwasher","Dishwasher,Fireplace,Patio/Deck,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1375,"$1,375 ",Monthly,1282,87 Princeton Dr,Dallas,GA,33.9217,-84.8634,RentLingo,1577015199
